code;product_name;brands;nutriscore_grade;nova_group;additives_found;additives_names;additives_risk_levels;ingredients_text
5000159516235;;M&M's;e;4;E171;Dióxido de titanio;alto;Cukier, tłuszcz kakaowy, odtłuszczone mleko w proszku, miazga kakaowa, orzeszki ziemne, tłuszcz mleczny, laktoza, serwatka w proszku (z mleka), pełne mleko w proszku, emulgator (lecytyna sojowa), tłuszcz palmowy, masło shea, syrop glukozowy, barwniki (E100, E133, E160a, E162, E171, E172), skrobia, d
5010677554398;Breezer Watermelon;BACARDI;unknown;4;E129|E123;Rojo Allura AC|Amaranto;alto|alto;Carbonated water, Neutral spirit, Sugar, Flavourings, Acid: Citric acid (E330), Acidity regulator: Sodium citrate (E331), Preservatives: Potassium Sorbate (E202), Sodium Benzoate (E211), Stabilizers: Gum Arabic (E414), Glycerol Ester of Wood Resin (E445), Sucrose Acetate Isobutyrate (E444), Colours:
5011061160102;Magic Pop Mammouth;Zed Candy;e;4;E171|E321;Dióxido de titanio|BHT (Butilhidroxitolueno);alto|alto;Dextrosa, azúcar, goma base, jarabe de glucosa, aromas, acido: acido citrico, agente humectante: glicenina, almidón modficado, colorantes: E133, E141, E160a, E171, negro cenoria concentrado, producto para dar brillo: cera de camauba. goma laca, antioxidante: E321.
5050083171840;Frutos Rojos;Kellogg's, Special K;d;4;E320;BHA (Butilhidroxianisol);alto;Cereales integrales (trigo integral {32%}, avena {5%}), cereales crujientes (10%)(harina de trigo integral, harina de arroz, azúcar, harina de malta de cebada, harina de malta de trigo, sal, aceite de colza, estabilizante {carbonato de calcio}, emulgente {lecitina de soja}), azúcar, jarabe de glucos
5050083172007;Chocolate Negro;Kellogg's, Special K;d;4;E320;BHA (Butilhidroxianisol);alto;Cereales integrales (trigo integral {32%}, chocolate (13%) (azücar, pasta de cacao, manteca de cacao, emulgentes{lecitina de soja, E476}, aroma), cereales crujientes (11%), harina de trigo integral, harina de arroz, azücar, harina de malta de cebada, harina de malta de trigo, sal, aceite de colza, e
5050083356902;All-Bran bizcochito fruta y fibra;Kellogg's;d;4;E320;BHA (Butilhidroxianisol);alto;Cereales salvado de trigo (12% harina de trigo (9%), copos de avena integral (9%)), jarabe de glucosa-fructosa, puré de manzana (12%) aceite de girasol, jarabe de glucosa, pasas sultanas (5,5%)(humectante: glicerol), azúcar, fibra de avena, fructosa, jarabe de azúcar parcialmente invertido, dextrosa
5053827161947;Kellogg's Barretta - Mandorle e Cioccolato;Kellogg's;d;4;E320;BHA (Butilhidroxianisol);alto;Fruits à coques (41%){arachides. amandes gnnees végétale non hydrogénée (colza. cartame) en proportions variables, sel]}, chocolat (16%)[sucre, pâte de cacao. beurre de cacao, émulsifiant(lécithine de soja), arôme], sirop de glucose. avoine (6 50' éclat de chocolat de racao, sucre. cacao maigre en p
5055371525442;Peace Lolly Lemon Haze flovour;;unknown;4;E129|E171|E110|E102;Rojo Allura AC|Dióxido de titanio|Amarillo Ocaso FCF|Tartrazina;alto|alto|alto|alto;Azúcar, sirope de glucosa, agua, gelatina de ternera, almidón de maiz, reguladores de la acidez (ácido citrico, ácido láctico, citrato de sodio), Aromatizantes, colores (E129, E171, E110, E102).
5056784900826;Ultra Strawberry Dreams;Monster;c;4;E129|E110;Rojo Allura AC|Amarillo Ocaso FCF;alto|alto;AGUA CARBONATADA, POTENCIADOR DEL SABOR (ERITRITOL, ACE ACIDO CITRICO), TAURINA (0,4%), CORRECTOR DE ACIDEZ (CITRATOS DE SOM AROMA NATURAL DE FRESA CON OTROS AROMAS NATURALES, EXTRACTO DE RAZE CAFEINA (0,03%), EDULCORANTES (SUCRALOSA, ACESULFAMO K, L-CARNITINA 1-TARTRATO (0,015%), VITAMINAS (NIACINA
5056784902882;Rio Punch;Monster Energy;d;4;E129;Rojo Allura AC;alto;Agua carbonada, sacrosa, zumo de frutas a partir de concentrado (2%) (manzana,uva blanca, papaya, mango), jarabe de glucosa, taurina (0,4%), ácidos (ácido cítrico, málico ácido), aromas, regulador de acidez (citratos de sodio), raíz de ginseng panax extracto (0,08%), cafeína (0,03%), conservante (so
5056784910788;Monster Ultra fantasy Ruby red;Monster Energy;b;4;E129|E110;Rojo Allura AC|Amarillo Ocaso FCF;alto|alto;Agua Carbonatada, Acidulante (Ácido Cítrico), Potenciador del Sabor (Eritritol), Taurina (0,4%), Corrector de Acidez (Citratos de Sodio), Aromas, Extracto de Raíz de Panax Ginseng (0,08%), Conservadores (Sorbato Potásico, Benzoato Sódico), Cafeína (0,03%), Edulcorante (Sucralosa), L-Carnitina L-Tart
5060401970840;MELON;London Juice Company;c;4;E104;Amarillo de quinoleína;alto;Eau,Jus de Melon, Graines de Basilic, Sucre,Acide Citrique ,Agent epaississant:Gomme de Gelane,Gomme de Xanthane, Arome de Melon, Colorants artificiels: E133, E104, Sorbate de Potassium E 202.
5060517882976;Pipeline Punch;Monster Energy;e;4;E129;Rojo Allura AC;alto;carbonated water, fruit juices from concentrate (6%) (orange, apple, guava, pineapple, passion fruit), sucrose, glucose syrup, taurine (0.4%), acid (citric acid), maltodextrin, flavourings, acidity regulator (sodium citrates), preservatives (potassium sorbate, sodium benzoate), caffeine (0.03%), veg
5060639127375;Monster Energy Ultra Paradise;Monster;c;4;E102;Tartrazina;alto;Agua carbonatada, acidulante (ácido cítrico), taurina (0,4%), corrector de acidez (citratos de sodio), extracto de raíz de panax ginseng (0,08%), aromas, conservadores (sorbato potásico, benzoato sódico), edulcorantes (acesulfamo k, sucralosa), maltodextrina, cafeína (0,03%), vitaminas (B3, B5, B6, 
5060639129287;ULTRA PARADISE;;b;4;E102;Tartrazina;alto;WASSER, SAUERUNGSMITTEL (CITRONENSÄURE), KOHLENSÄURE, TAURIN (0,4%), SAUREREGULATOR (NATRIUMCITRATE), AROMEN, PANAX GINSENGWURZELEX - TRAKT (0,08%), KONSERVIERUNGSSTOFFE (KALIUMSORBAT NATRIUMBENZOAT), SÜSSUNGSMITTEL (ACESULFAM K SUCRALOSE), MALTODEXTRIN, KOFFEIN (0,03%), VITAMINE (NIACIN, PANTOTHENS
5060896623863;Monster Energy Ultra Gold;Monster Energy;b;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;woda, dwutlenek węgla, erytrytol, kwas cytrynowy, tauryna (0.4%), aromaty, cytryniany sodu, wyciąg z korzenia żeńszenia (0.08%), sorbinian potasu, benzoesan sodu, kofeina (0.03%), sukraloza, acesulfam K, l-winian l-karnityny (0.015%), niacyna, kwas pantotenowy, witamina B6, witamina B12, chlorek sod
5060896625669;MONSTER Energy Zero sugar full throttle;Monster;d;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;Agua carbonatada, acidulante (ácido cítrico), taurina (0.4%), corrector de acidez (citratos de sodio), maltodextrina, aromas, conservadores (sorbato potásico, benzoato sódico), edulcorantes (sucralosa, acesulfamo K), cafeína (0.03%), aceites vegetales (coco, semillas de colza), almidón modificado, v
5060896627014;White pineapple;Monster Energy;e;4;E129;Rojo Allura AC;alto;Agua carbonatada, sacarosa, jarabe de glucosa, adicurante (ácido cítrico), taurina (0.4%), corrector de la acidez (contratos de sodio), aromas, extracto de raíz de panax de ginseng (0,08%), conservantes (sorbato potásico, benzoato sódico), l-carnitina, l-tartato (0,04%), cafeína, edulcorantes (sucra
5397335274684;Chicle Tutti Frutti;Chewing GUM;not-applicable;4;E321;BHT (Butilhidroxitolueno);alto;Edulcorantes (E420, E965, E967, E421, E951, E950, E955), goma base, aroma, estabilizador (E414), acidulante (E330), emulgente (lecitina de soja E322), agente de recubrimiento (E903), antioxidante (E321)
5400141354287;Hamblokjes -dés de jambon;Everyday;d;4;E250;Nitrito sódico;alto;NL GEKOOKTE HAM IN BLOKJES - 82,5 % varkensvlees, water, zout, aroma, rookaroma, glucosestroop, varkens - eiwitten, rozemarijnextract, dextrose, gehydrolyseerde plantaardige eiwitten, kruiden en specerijen, zonne - bloemolie, geleermiddelen (E407a, E407, E508), zuurteregelaar (E500), antioxidanten (
5411123600261;;Chatar;e;4;E250;Nitrito sódico;alto;Chicken mechanically removed meat, WHEAT flour, potato stárch, salt, Soy starch, stabilizer. E450, E451, herbs and spices, flavour, glucose, E301, E331, preservative: E325, E262, E250, coloring agent
5411123905458;CHATAR;Le Regal;e;4;E250;Nitrito sódico;alto;Chicken mechanically separated meat, pork fat, water, WHEAT flour, potato starch, SOY protein, salt, herbs and spices, flavour, glucose syrup, E450, E451, E621, E301, E331, E325, E262, E250, plant extracts, coloring agent E150c
5411431866007;Blanc de Poulet Marrakchia;EL BENNA;d;4;E250;Nitrito sódico;alto;Viande de poulet 46%, viande de dinde 25%, eau, olives, sel 2,3%, sirop de glucose, correcteur d'acidité E325, protéine végétale hydrolysée (soja), huile végétale (tournesol), persil, zeste de citron, stabilisants E407, E451, dextrose, protéine de lait, arôme (blé, orge, œufs, soja, céleri), sucre, 
5449000000088;Fanta lemon 1l pet;The Coca Cola Company;d;4;E104;Amarillo de quinoleína;alto;eau gazeuse ,sucre , acidifiants: E330, E331, E300. conservateur:  E202. E414 . E 950. E955 . colorant : E104
5449000005991;FANTA can 25 cl;Fanta;e;4;E104;Amarillo de quinoleína;alto;ماء غازي، سکر، عصير الليمون، محمضات : E330 300، مادة حافظة: E202 ، مستحلب: E414، محليات: E950 E955 ، نكهات الليمون الطبيعية ملون: E104. معبا من طرف (لا) أنظر الرب أسفل العلبة و عنوان الشركة المعبئة المطابق له الموضح سله، بموجب ترخيص من شرك کوکاکولا صاحبة العلامة التابة المسجلة فانتا 2018 © مدة العرض
5449000120991;Fanta limón zero azúcares;Fanta,Coca-Cola;c;4;E952;Ciclamato;alto;Agua carbonatada, zumo de limón a partir de concentrado 1%, correctores de acidez (E330, E331), edulcorantes (E950, E952, aspartamo), antioxidante (ácido ascórbico), conservador (E202), estabilizantes (E414, E445), aromas naturales de limón, aromas naturales, colorante (betacaroteno).
5449000258243;Coca-Cola plus Coffee;Coca-Cola;c;4;E952;Ciclamato;alto;Drinking water, carbon dioxide, coffee extract 0.2%, colorant: sugar color IV (E150d), acid: phosphoric acid (E338), sweeteners: sodium cyclamate (E952), acesulfame potassium (E950) and aspartame (E951), preservatives: potassium sorbate (E202) and sodium benzoate (E211), natural flavorings, caffeine
5601002105769;Pizza Carbonara cozida na pedra;Auchan;c;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Guarnição (56%): Polme de tomate (32,4%), queijo mozzarella (leite) (17,9%), fiambre da perna (12,8%) (carne de suíno, sal, dextrose, açúcar, antioxidantes (E301 e extratos de rosmaninho), conservante (E250) e fumo), cogumelos (10,3%), cebolas grelhadas marinadas (7,7%) (cebolas grelhadas, óleo de g
5601055317225;Pintarolas;Imperial;e;4;E171;Dióxido de titanio;alto;milk  chocolate (67%) (sugar, cocoa butter, cocoa mass,  milk  powder,  whey  powder, concentrated  butter ,  almonds  and  hazelnuts  paste, emulsifier ( soya  lecithin)), sugar, corn starch, colours (e171, e162, e150c, e160a, e163, e100), glazing agents (e414, e903), flavouring,
5604160002222;Pain au lait;Padaria S. Tomé,S. Tomé;c;4;E102|E122;Tartrazina|Azorrubina, Carmoisina;alto|alto;PADARIA S.tome Indústria de Panificação PÄES DE LEITE ING: FARINHA TIPO 55, açúcar, OVO, sal, farinha brioche (leite), água, gordura vegetal, propionato cálcio (anti-bolor), melhorante, fermento, corante E102 e E122. Contém: GLÚTEN, OVO, LEITE, SOJA.
56092646;Trident - Spearmint flavour;Trident;not-applicable;4;E321;BHT (Butilhidroxitolueno);alto;Γλυκαντικά (σορβιτόλη, μαλτιτόλη, ξυλιτόλη, ασπαρτάμη, ακεσουλφάμη-Κ), κόμμι βάση, υγροσκοπικό μέσο (γλυκερίνη), αρώματα, γαλακτωματοποιητής (λεκιθίνη ηλιοτροπίου), αντιοξειδωτικό (E321), χρωστική (E141), Περιέχει πηγή φαινυλαλανίνης
5756111410058;Carpaccio;Skare;e;4;E250;Nitrito sódico;alto;Carne de vaca 97%, agua , sal, dextrosa, corrector de la acidez (E262, E325), antioxidante (E301), conservante (E250)
5900951141638;chocolate;m&m's;e;4;E171;Dióxido de titanio;alto;Zucker, Kakaomasse, _Vollmilchpulver_, _Milchzucker_, Kakaobutter, Stärke, Palmfett, Glukosesirup, Sheafett, Stabilisator (Gummi Arabicum), Emulgator (_Sojalecithin_, Sonnenblumenlecithin), Farbstoffe (E100, E133, E160a, E160e, E162, E171, E172), Dextrin, Überzugsmittel (Carnaubawachs), Palmkernöl, 
5908238606382;Cotton Candy;Yummys;e;4;E122|E102;Azorrubina, Carmoisina|Tartrazina;alto|alto;sugar, flavourings: banana, blueberry, strawberry, colours: e122, e102, e133, this product can have a harmful influence on the activity and behaviour of children, i
5941417006610;Vopsea ouo;Alex;unknown;4;E122|E102|E110;Azorrubina, Carmoisina|Tartrazina|Amarillo Ocaso FCF;alto|alto|alto;Apă, coloranți azorubină E122, tartrazină E102, albastru briliant FCF E133, galben portocaliu S E110 şi brun HT E155, agent de glazurare glicerol E422, acidifianţi acid citric E330 și acid lactic E270, conservanți benzoat de sodiu E211 și sorbat de potasiu E202, sirop de glucoză, stabilizator gumă d
6111242104723;Jayda;Jayda;unknown;4;E250;Nitrito sódico;alto;Viande de bœuf, gras de bœuf, viande de dinde séparée mécaniquement, amidon, sel nitrité, sucre, extrait de épice, arômes, stabilisants (E450, E451), exhausteur de goût (glutamate de sodium E621), antioxydant (acide ascorbique E300), nitrite de sodium (E250), colorant alimentaire (E120)
6926858900320;甘草味西瓜子;DHD;unknown;4;E952;Ciclamato;alto;PIPAS DE SANDIA, SAL, REGALIZ, ESPECIAS, ACEITE VEGETAL, ADITIVOS: POTENCIADOR (E621), EDULCORANTE(E952,E950,E954): ANTIOXIDANTE (E319) AROMAS
6948229369611;pâte de fruit d''aubépine;劲达;c;;E952;Ciclamato;alto;Ref: 011331 Aperitivo con espino劲达果丹皮 edulcorante E952, conservante E211, E223(SULFITO). Ingrediente espino(Crataegus monogyna),azúcar,glucosa,agua, Peso neto: 150g
6954537300062;SpongeBob Coated Stick Blueberry Flavour;Junyi;c;4;E127;Eritrosina;alto;Harina de trigo (gluten), chocolate blanco (azúcar, aceite de palma, coco y fresa en polvo, acidulante (E330), lecitina de soja, aroma natural, colorante (E127, E133)), azúcar, aceite de palma, maltosa, sal, antiaglomerante (E500ii, E503ii), aroma natural, colorante (E160aii), conservador (E223). Co
7290000531922;Chiffonnade Poitrine Dinde Grillée;Soglowek;c;4;E250;Nitrito sódico;alto;Poitrine de dinde (60%), poitrine de poulet, eau, sel, maltodextrine, fécule de pomme de terre, Amidon modifié: E1442, conservateurs: E326, E262, E250, Épaississants: E407a, E410, épices, Stabilisant: E451i, Antioxygène: E316.
7300200287007;Rökt Skinka;Scan;unknown;4;E250;Nitrito sódico;alto;Svensk skinka(skinkbitar 95%) salt, druvsocker, glukossirap, antioxidantionsmedel E301, stabiliseringsmedel E451, rökarom, Konserveringsmedel E250,
7300206787006;Svensk Falukorv;Scan;unknown;4;E250;Nitrito sódico;alto;Svenskt gris - och nötkött 58 %, vatten, fett från gris, potatismjöl, salt, lök, kryddor, kryddextrakter (cayenne, muskot), antioxidationsmedel E300, konserveringsmedel E250, rökarom.
7300207071005;Klassisk Grillkorv;Scan;e;4;E250;Nitrito sódico;alto;swedish pork and beef meat (57%), water, potato flour, fat pork, salt, connective tissue, pork, onions, and spices, kryddextrakt, antioxidant e326:e300, up eringsmedel e261:e250, kollagentarm, liquid smoke,
7300207203000;Grillkorv Klassisk (Mellantjock);Scan;unknown;4;E250;Nitrito sódico;alto;Svenskt gris-och nötkött (57%), vatten, potatismjöl, fett från gris, salt, bindväv från gris, lök, kryddor, kryddextrakt, antioxidationsmedel E326:E300, konserv - eringsmedel E261:E250, kollagentarm, rökarom,
7350103820030;Falukorv;Carlströms;unknown;4;E250;Nitrito sódico;alto;Gris - och nötkött (63 %), vatten, potatism jöl, fett från gris, koksalt, strösocker, Lökpulver, vitpeppar, stabiliseringsmedel (E451), koriander, ingefära, muskot, paprikapulver, antioxidationsmedel (E300), jästextrakt, maltodextrin, Libbsticka, konserveringsmedel (E250), Falukorv 41 % gris, 22 % n
7622210092410;trident chicles;trident;not-applicable;4;E171|E321;Dióxido de titanio|BHT (Butilhidroxitolueno);alto|alto;Edulcorantes (sorbitol, maltitoles, aspartamo, acesulfamo K, sucralosa), goma base, aromas, humectante (E422), agente de carga (E170), emulgente (lecitina de girasol), colorantes (E171, E133), antioxidante (E321). Un consumo excesivo puede producir efectos laxantes. Contiene una fuente de fenilalani
7622210240088;;Trident;not-applicable;4;E171|E321;Dióxido de titanio|BHT (Butilhidroxitolueno);alto|alto;O Chide sin azúcar con edulcorantes, Sabor a Hierbabuena, Ingredientes: edulcorantes (sorbitol, isomaltosa, maltitol, jarabe de maltitol, aspartamo, sucralosa, acesulfamo K), goma base, agente de carga (E170), aromas, espesante (E414), humectante (E422), colorantes (E171, E161b, E141, E133), emulgen
7622210821492;Chicles 60 min. Pepermint flavour;Trident;not-applicable;4;E171;Dióxido de titanio;alto;Edulcorantes (xilitol, isomaltosa, sorbitol, jarabe de maltitol, acesulfamo K, sucralosa), goma base, aromas, estabilizante (E414), emulgente (lecitina de girasol), colorantes (E171, E133)
7622300771737;Stimorol Bottle Wild Cherry 70 Stuks;Stimorol;not-applicable;4;E171|E321;Dióxido de titanio|BHT (Butilhidroxitolueno);alto|alto;sweeteners (sorbitol, isomalt, xylitol, maltitol syrup, aspartame, acesulfame-k, sucralose), gum base, flavourings, thickener (e414), acidifiers (e330, e296), humectants (e422, e1518), emulsifier (sunflower lecithin),colours (e163, e171, e133), glazing agent (e903), antioxidant (e321), contains a so
7622300795412;60 minutes of freshiness spearmint;Trident;not-applicable;4;E171;Dióxido de titanio;alto;sweeteners (xylitol, isomaltosa, sorbitol, maltitol syrup, acesulfame k, sucralose), base gum, flavors, stabilizer (e414), emulgent (sunflower lecithin), dyes (e171, e100, e133)
7702011147813;Surtido;Bon Bon Bum, Colombina;unknown;4;E129|E102|E171;Rojo Allura AC|Tartrazina|Dióxido de titanio;alto|alto|alto;Caramelo duro con palo sabor fresa con relleno de chicle 25% [azúcar, jarabe de glucosa, goma base, agua, acidulante (ácido cítrico E330), azúcar invertido, acidulante (lactato de sodio E325), aromas (fresa, frutas), humectante (sorbitol E420), emulgente (lecitina de soja E322), colorantes (rojo all
